EFECTIVO,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
962483.5799,2840463.762,2809928.789,1352859.1478094405,-7201155.196,24305503.29,747730.7616,3288300.3419999997,18486359.45,-3245412.107912634,106858864.56770928,159304449.44020227,8052494.637999999,10378826.64,Sospechoso
828556.5059999999,595197.1984,1847439.9530000002,861420.6682,-8121090.325,23878609.08546595,548522.1354,2990312.693,14760410.98,-6623736.324,30957327.87,85868779.72,534419.1707,3571696.164,Sospechoso
1077588.3390000002,3086828.9110000003,1567929.376,613398.0802,-1597239.794,13211133.06,494696.4216,3992328.135,4255700.055,-3245412.107912634,33443281.45,64013334.69,2815587.7989999996,5961896.796,Sospechoso
221197.4063,6380690.191000001,528257.9557,1352859.1478094405,-54665.63182,18444880.43,640471.4782,3840948.48,10943562.21,-5443761.002,95224337.96,243727587.9,17909978.17,9510263.521,Sospechoso
1744163.1849734443,1476637.5890000002,1390894.4340000001,581502.4086,614908.2917,10390303.96,532420.5019,1061839.997,12275378.81,-3493129.565,55330858.1,18869585.58,4253347.469,6904990.427,Sospechoso
1200815.965,15859991.04,174064.5889,279666.87100000004,-4360730.757,27608954.71,443878.82987499,5233478.654,19525693.52,-6837127.392999999,130566376.3,85908014.87,5373879.781,9511885.952,Sospechoso
1998094.869,2711353.483,685391.3106,232903.6334,-5123997.047,14381707.68,312481.7205,6396123.313999999,9041948.351255577,-3245412.107912634,30905582.04,25954132.87,3503819.1139999996,4835076.414,Sospechoso
1304269.08,5013327.915,604981.1172,869354.6059999999,-1751852.9170674267,16230898.55,306055.8885,3897410.986,18575819.35,-3245412.107912634,109844997.1,95854173.71,15113218.086732317,13757756.08,Sospechoso
2090659.721,12303712.01,4719144.528940596,3260509.748,-349088.6557,25598110.58,622112.2969,3234490.256,10641905.54,-5165395.158,126918583.9,536796200.9,10387916.14,21521340.1,Sospechoso
617249.7076,5563948.11,324912.8589,97706.00233999999,-3342595.394,25686597.42,586109.8019,4192211.869,15068646.67,-5025352.887,60611069.92,26941217.82,9899502.741,8560552.958999999,Sospechoso
1684120.574,905878.3304,4719144.528940596,1077007.289,-1751852.9170674267,5055590.195,680832.0064,4929963.051,8828952.447,-1819749.45,38114934.19,29641049.56,3036182.167,5821657.748,Sospechoso
1057060.577,9237263.143541662,15361367.23,2124770.0719999997,405773.7905,37157256.24,443878.82987499,2709388.162,15358406.39,-4807167.017,106858864.56770928,166124691.2,13737054.76,14809397.148454411,Sospechoso
1744163.1849734443,487585.6202,27973078.9,2301466.885,-11006418.83,14622516.82,521999.2516,1767278.119,19604859.65,-3083551.663,127122768.3,67639581.0,2964761.14,13665482.52,Sospechoso
1918074.4640000002,9237263.143541662,3092729.562,1352859.1478094405,-1553968.054,21671172.94,443878.82987499,3651735.984372101,6802696.4860000005,-4463439.569,119838258.9,426145649.6,12826492.98,7277560.164,Sospechoso
1149422.367,4874178.6219999995,962508.2139,279735.3744,-5541961.524,22517926.35,380418.7877,2631114.486,17193839.33,-6032059.466,80475668.25,52668637.46,15113218.086732317,9877479.597000001,Sospechoso
1960395.1809999999,6797346.63,3055208.68,1304967.519,-7308252.431,31144600.88,443878.82987499,3661214.202,18805943.79,-4697807.704,106858864.56770928,154123162.4,15113218.086732317,16043833.05,Sospechoso
1347980.21,1270578.861,7612980.993,1032127.95,-10794648.41,44844980.91,258030.6667,7691217.618,24829221.56,-3245412.107912634,202141191.6,52334873.7,15113218.086732317,14809397.148454411,Sospechoso
690994.2966,2043513.0259999998,545718.3162,483069.0108,-7438390.42,7601182.712,443878.82987499,1394656.6369999999,17358776.62,-3809519.61,106858864.56770928,31781335.26,4949874.924,8097291.329,Sospechoso
1716614.254,7195914.219,15228210.78,1707317.033,-4406289.838,40548647.76,1508130.9430000002,14302227.3,9041948.351255577,-5541847.749,202696513.2,66500460.82,8559312.238,8058381.276000001,Sospechoso
3051551.422,9237263.143541662,466924.5482,832341.1696,-1751852.9170674267,18934806.89,288258.2139,2744508.916,16250537.67,-3245412.107912634,119417822.5,111690649.6,15113218.086732317,17889097.81,Sospechoso
1995370.881,5885194.191000001,1352770.231,705292.355,-1751852.9170674267,11996342.12,313025.9567,6379313.679,5581997.666,-2724504.7739999997,106858864.56770928,50187802.18,7949365.149,9147556.882000001,Sospechoso
327449.0502,829666.9736,138855.4584,1352859.1478094405,-3401922.582,1288473.128,69790.61002000001,1080437.145,6330304.991,-2189180.2290000003,56693293.04,11015390.81,1182225.679,1451629.875,Sospechoso
3430929.4910000004,2470913.923,34449572.07,2160399.377,-1751852.9170674267,34776434.5,74775.12166,3401097.389,-3157435.127,-5061582.961,106858864.56770928,326915236.9,7783816.794,15448778.42,Sospechoso
272798.5857,4621124.819,1676382.001,3113278.938,-2140771.3680000002,26562508.85,158203.3361,1423184.563,9041948.351255577,-3265396.1410000003,295752478.8,106002996.9,21124796.57,14241818.31,Sospechoso
1744163.1849734443,6198329.701,288629.1471,1352859.1478094405,-1751852.9170674267,6902123.525,443878.82987499,1020297.199,7832880.765,-2789470.942,114814331.8,142500515.4,5988601.976,11789704.0,Sospechoso
1371503.154,9237263.143541662,504100.9236,442672.3113,-1769376.1940000001,20336714.48,80534.72343,2957807.474,4538421.2930000005,-3394087.832,61630959.88,57724741.32,13218586.9,11897695.58,Sospechoso
1744163.1849734443,787474.9142,6055534.616,1659284.35,-1751852.9170674267,15335475.01,352221.6776,1225535.0659999999,9041948.351255577,-2773488.962,106858864.56770928,91942026.11,15614382.64,15653879.59,Sospechoso
173094.4733,1321703.896,89481.72657,80166.48118,-1984770.201,3482862.502,348425.0469,1508833.751,12592341.53,-2587098.545,31543120.06,4303762.97,15113218.086732317,2812599.539,Sospechoso
899396.1105,303835.3979,21868173.6,2494702.205,-1751852.9170674267,21383501.24,443878.82987499,4992386.633,9041948.351255577,-5240848.884,162585426.5,49720606.66,2723642.515,3910097.1560000004,Sospechoso
1455315.898,4968978.62,7398113.176,899035.4447,-6648470.015,42616226.53,714094.1458,3651735.984372101,18918636.87,-6331473.321,119831484.1,159304449.44020227,13809015.74,19973709.32,Sospechoso
1090511.997,595911.5141,2715115.333,670243.8485,-1751852.9170674267,5064876.567,147909.7182,1880148.688,1651419.747,-4638306.796,16487312.27,48695168.67,1458880.005,4328308.956,Sospechoso
415810.9064,429702.5871,352366.8397,3415062.563,-10523781.52,4302382.1,116610.6867,1900473.302,16633742.46,-2969362.7819999997,154866120.3,95926873.95,15113218.086732317,4107523.0110000004,Sospechoso
1744163.1849734443,9237263.143541662,11071023.06,1933865.289,-1364703.793,31456436.6,514085.7892,7180570.643999999,14250720.62,-4582004.386,124374929.8,72095092.42,9128584.749,8015024.642000001,Sospechoso
1161061.1770000001,5302268.235,6557988.859,1352859.1478094405,-9190417.702,37047735.85,744835.6696,9138227.523,30525568.54,-3245412.107912634,177815997.6,210965064.5,3352198.607,4923644.982,Sospechoso
749057.8963,12233570.72,226636.4083,269653.1805,-1703589.426,32101219.12,102013.2262,5965257.792,11045236.57,-4490190.166,123258354.8,159304449.44020227,15113218.086732317,8077250.521000001,Sospechoso
831541.7554,12615154.87,2478517.887,2099227.336,-836797.7079,26293626.43,429463.0188,3651735.984372101,9041948.351255577,-5095683.625,224209017.4,103004132.9,10294180.21,10737641.96,Sospechoso
1744163.1849734443,2483826.3419999997,4719144.528940596,494891.0874,-3806755.147,11597484.67,540005.9703,9027333.09,6059731.475,-2625123.1459999997,32580240.66,21986418.55,6695875.382999999,4185487.4689999996,Sospechoso
1070649.012,153110.708,4719144.528940596,1486965.131,-10607702.89,7598476.131,618581.0377,1242563.31,19459925.17,-3245412.107912634,84704497.19,159304449.44020227,15113218.086732317,7632389.335,Sospechoso
1808439.366,9237263.143541662,14448849.77,1790467.8730000001,-6912393.918,23559848.42,266888.0655,4382170.095,15836749.05,-3245412.107912634,111618905.3,148455585.7,5004104.624,9204644.268,Sospechoso
971665.4017,7637159.806,3816701.8030000003,1356507.826,-2910286.604,44609857.45,286119.4377,3651735.984372101,16641032.69,-3591623.5810000002,165057326.8,117111499.4,15113218.086732317,14809397.148454411,Sospechoso
11947994.19,15948831.89,542956.3283,1760569.237,-11303848.1,18267867.68,566231.4768,10027033.84,18936311.83,-4122592.1739999996,202826936.1,228415301.3,9706125.841,12984188.02,Sospechoso
1680491.081,3585450.405,2166688.164,1352859.1478094405,-2367347.57,23878609.08546595,223280.1525,3499464.1360000004,5658569.845,-4437993.399,66217523.59,62669578.6,1934344.015,5644322.276000001,Sospechoso
269809.7461,1193148.728,2056256.5119999999,760843.8707,-1718993.102,11052982.6,640536.44,656991.7072,14376153.92,-3011045.93,106858864.56770928,30451549.61,8603354.809,11370443.01,Sospechoso
793616.7903,2253168.083,2161456.538,1013085.806,-2126463.215,14702251.14,1346821.51,4554800.08,10839189.21,-1859073.886,60287756.36,32554053.53,10676557.17,14809397.148454411,Sospechoso
515454.2104,4489582.761,12176168.93,1107230.6770000001,-4911134.662,23878609.08546595,314180.2353,3565465.772,26481052.21,-5576845.254,204639482.4,108418100.6,25396910.51,19038338.8,Sospechoso
1918902.0569999998,12990588.75,4137920.4910000004,1804948.9880000001,-1751852.9170674267,33655324.81,458252.6137,10272741.22,21789115.87,-6606673.252,179907354.9,167665754.2,4252330.626,14809397.148454411,Sospechoso
2646854.694,4417.349938,3660067.5439999998,1448844.404,-15111723.37,704483.9288,204342.9436,3651735.984372101,15654582.51,-3538480.233,106858864.56770928,29996696.12,397254.9543,774841.1343,Sospechoso
714810.5655,266044.0343,4719144.528940596,416703.3465,-8036996.304,11707587.94,827070.4344,3651735.984372101,14682197.07,-3819965.6319999998,30058240.33,29353424.84,5878878.431,8334095.337,Sospechoso
830737.3493,842252.0914,412095.8416,1197391.625,-6825696.528,23878609.08546595,377244.6176,3651735.984372101,5828309.277000001,-3155719.2060000002,36840588.63,40708360.62,2184966.7819999997,2326634.234,Sospechoso
884362.9267,4177596.3619999997,1984266.4730000002,2932452.4110000003,-7452215.313999999,14940622.95,321824.0871,7710654.272999999,20779516.15,-6858549.006,166685469.9,271558926.8,4759810.223999999,3898949.725,Sospechoso
232740.7792,1857693.253,1318772.6709999999,342864.6074,-16299.52715,18387218.37,443878.82987499,524556.053,14213762.08,-1943200.0769999998,72088868.14,14584311.77,12372524.49,16174964.65,Sospechoso
3271660.028,722270.2377,67738344.34,2239323.003,-11430239.7,28905812.18,1321659.284,1828490.439,19464265.55,-3288544.9680000003,136342184.3,205189309.9,20853862.58,25023472.86,Sospechoso
699451.2454,6542501.905,3385383.262,1134287.46,-584233.8032,29395372.58,612458.7917,3876586.858,13266645.52,-3271140.998,106572136.5,77168069.17,20776580.21,16388638.42,Sospechoso
2413350.391,1380799.676,6421472.779,1243789.774,-1751852.9170674267,38526333.86,149804.1894,9844051.456,17261165.55,-6267293.376,106858864.56770928,287620871.5,15113218.086732317,14809397.148454411,Sospechoso
1744163.1849734443,1597183.2219999998,3479296.1739999996,684659.8608,-2173659.372,10642010.81,1051655.313,4710503.057,8247786.693,-3245412.107912634,25421564.18,33395018.35,3126426.212,6745324.836,Sospechoso
4102654.8510000003,5779799.187999999,7472096.185,1512561.584,-7372086.054,27010109.73,1060828.106,12108673.24,9041948.351255577,-3756703.686,78076536.82,192444660.3,15113218.086732317,14809397.148454411,Sospechoso
668199.5277,4481804.877,8312268.895,3660034.335,-2008188.5019999999,26822089.55,481338.38200000004,3651735.984372101,24269139.6,-4398520.195,246541293.3,78827452.84,5952906.982999999,8208273.158,Sospechoso
320055.4677,1863683.3969999999,575899.5949,994175.651,-6936425.929,16660576.85,274374.6579,2000507.75,15866037.07,-5364056.305,101213604.4,159304449.44020227,14168569.12,8407918.859,Sospechoso
143113.2519,1745672.9109999998,4719144.528940596,56998.58949,-1629322.576,18831520.67,97095.87836,359295.1982,12454896.79,-1933464.246,59969656.05,8325458.527000001,17171377.73,13205400.72,Sospechoso
851506.7921,602943.5925,10155915.3,1352859.1478094405,-9588637.722000001,23878609.08546595,102002.3662,3651735.984372101,19164008.3,-6172347.635,106858864.56770928,117370748.9,6441682.29,5546272.16,Sospechoso
5289347.581,536942.5842,25724519.13,1352859.1478094405,-10168049.57,27907988.57,334277.9141,3402107.0510000004,14506293.74,-2856122.3039999995,96901494.51,29418270.79,4830565.549,11469996.5,Sospechoso
1025934.7629999999,6854220.169,4719144.528940596,471481.2505,-1751852.9170674267,53936835.76,435573.87899999996,1823632.449,18050644.25,-3996902.57,133337888.0,111249463.7,31728765.25,30761229.68,Sospechoso
255042.4158,5008542.837,240052.15,121014.9939,-2643145.548,13239765.06,1217679.7140000002,776407.505,16197934.03,-3153888.733,62946410.16,28788245.19,23025370.38,14809397.148454411,Sospechoso
796743.7475,6112173.341,4719144.528940596,1651791.333,-1391526.1269999999,24562256.28,105873.748,1898190.89,16339056.46,-4286055.824,181396304.9,62964135.73,15113218.086732317,11802164.97,Sospechoso
1744163.1849734443,1743097.13,341790.4122,656868.9008,-9677858.206,3763146.6980000003,511744.5633,10436723.0,13834310.5,-3114411.224,46406924.97,17976318.21,821119.7459999999,14809397.148454411,Sospechoso
1622123.679,6043266.225,477650.9285,855583.332,-2499121.453,18749949.82,307593.9425,3651735.984372101,3578994.8060000003,-2394104.788,106858864.56770928,91745563.68,11861514.74,17639996.91,Sospechoso
2674253.702,9237263.143541662,11473188.71,1505330.469,-5440060.866,28074153.69,220904.7738,1841333.9880000001,10684052.45,-2987425.1210000003,92147992.96,121213902.1,11323369.97,23527231.66,Sospechoso
910341.9124,9237263.143541662,4719144.528940596,1352859.1478094405,-2446828.02,30291768.38,484003.5835,2877645.392,6443634.248,-2268586.902,81530962.86,78229816.93,17246859.06,16443620.02,Sospechoso
153446.6783,9237263.143541662,743865.0847,1553055.1830000002,-1507390.948,6262981.605,443878.82987499,1022301.604,9041948.351255577,-2923298.961,106858864.56770928,32256509.39,5876366.844,5609720.658,Sospechoso
692076.2225,9237263.143541662,1908414.8,382227.6341,-572288.5845,15219670.1,360937.0829,2321462.665,2673768.655,-2532252.886,35791889.42,159304449.44020227,8276964.252,7155785.058999999,Sospechoso
4028111.265,9237263.143541662,2073634.264,490926.7777,-5997624.586,38525828.64,443878.82987499,8038784.665,11200700.1,-3278862.08,92610981.66,47447071.26,11648331.03,13448687.23,Sospechoso
818135.3392,12026272.12,4719144.528940596,1352859.1478094405,-2024210.6130000001,23878609.08546595,344222.394,5921789.445,9041948.351255577,-7368039.83,73735521.93,130060078.1,4482594.686000001,8185907.8610000005,Sospechoso
592220.3907,4881334.7,809675.9770000001,1352859.1478094405,-3735438.258,12257274.14,522193.8097,1413157.89,15049993.51,-3245412.107912634,110410978.6,98516762.15,11639596.94,12789104.45,Sospechoso
1704014.378,20769207.93,298784.4617,532014.3643,-1394379.255,34994874.42,616216.2367,7776893.278,9041948.351255577,-5368065.677,162587390.9,62949067.32,7471870.027000001,11154834.72,Sospechoso
880527.7401,5686608.324,401691.5455,1047550.2490000001,-1204505.118,2440358.668,788419.1216,3651735.984372101,8561279.829,-2440526.861,106858864.56770928,35215266.11,3722678.352,5558019.346,Sospechoso
527815.7235,2908563.244,2984815.026,1632832.689,-3370905.651,22371080.71,239039.2452,3651735.984372101,16557907.27,-3888790.4960000003,118821097.3,115201467.2,10553951.08,19206087.72,Sospechoso
239575.2206,2470677.711,1933601.6730000002,2419466.147,-3136940.2810000004,25044461.93,46915.733089999994,5142955.226,16022310.27,-3548833.298,161928065.7,82969929.25,21221757.88,6868698.304,Sospechoso
932391.9959999999,1762125.324,2465468.9280000003,388932.4648,-5223156.38,26721826.93,443878.82987499,6401868.121,17173161.51,-6102023.887,59727054.02,35969108.96,1874710.093,5992389.231000001,Sospechoso
932280.7807,3483884.797,16776216.79,1983142.4980000001,-1751852.9170674267,23878609.08546595,443878.82987499,6155047.913,9800763.442,-3612471.815,102643778.4,98302782.75,16222297.31,13388433.54,Sospechoso
1026519.146,1331909.988,1695962.0680000002,868536.4937,-3664208.289,15833453.31,160683.8573,3651735.984372101,6708568.748,-3292033.247,54160162.04,29092132.4,3522579.9869999997,5105190.693,Sospechoso
112675.8513,5626517.982999999,329753.6336,995064.0206,-1751852.9170674267,13576829.82,258434.3538,3651735.984372101,20655368.24,-5157395.657,111841957.1,43661188.67,8671723.913999999,4661007.602,Sospechoso
986799.5522,9237263.143541662,201536.205,1761924.244,-5492736.169,9986042.002999999,202894.8346,3292153.8680000002,15959393.94,-3264142.9869999997,141548373.5,77238220.05,4553185.915,8626042.353,Sospechoso
2507930.728,15756487.24,1989257.8069999998,1968337.13,-2668308.183,19401772.82,1433976.832,11032659.75,16226384.28,-4556340.833000001,141606989.6,159304449.44020227,10449517.33,9878236.899,Sospechoso
555559.2242,3249773.711,352229.5723,2200307.659,-9409713.553,15181630.37,187448.6144,6929927.444,27567981.13,-4540687.192,269429649.5,59398652.04,15113218.086732317,14809397.148454411,Sospechoso
1744163.1849734443,4203726.436000001,1643151.755,874205.2618,209340.3761,19274997.11,280649.093,1481603.9880000001,16243212.24,-3245412.107912634,88317240.34,159304449.44020227,8681878.877,10415786.19,Sospechoso
944871.2476,186993.28600000002,2812936.673,1452150.304,-1751852.9170674267,8936959.031,210573.7788,4671319.301,13554483.58,-4027112.168,55178691.14,49144633.08,2638563.251,3248929.51,Sospechoso
1511825.264,16265405.47,1636224.461,2495389.023,-1751852.9170674267,15164767.57,687066.5262,2205438.358,15235015.7,-3940739.3260000004,106858864.56770928,267777794.2,15113218.086732317,19598708.09,Sospechoso
566705.0322,1920850.497,360258.0448,215376.7759,-8701170.548,5290006.177,221922.819,1454735.3280000002,18464470.31,-6691688.877,37427149.06,54808142.3,1820774.0359999998,4827462.244,Sospechoso
1280506.831,9370128.839,3217339.0530000003,294475.7031,-1751852.9170674267,45132264.23,443878.82987499,3215856.873,9041948.351255577,-3245412.107912634,99781202.78,141316229.8,12273456.54,23535377.4,Sospechoso
177542.9292,5988558.842,215410.1902,1352859.1478094405,-2553829.043,21426707.95,242845.9604,1118760.791,9041948.351255577,-3293766.622,187386552.7,159304449.44020227,16524664.46,13755615.59,Sospechoso
1744163.1849734443,2329738.645,835784.8274,1352859.1478094405,-2400381.764,15189555.29,443878.82987499,283238.9842,9041948.351255577,-3245412.107912634,58921629.99,14692984.74,7543205.362000001,16844086.9,Sospechoso
1744163.1849734443,2533397.048,2600015.392,1352859.1478094405,-1897115.7519999999,12735686.25,627450.1208,8358177.605,9041948.351255577,-4186653.7589999996,31457739.66,8692229.261,15113218.086732317,14809397.148454411,Sospechoso
1429378.1819999998,12932873.28,2515103.035,3097786.475,-1134539.015,21075909.71,443878.82987499,12062512.17,23214150.79,-5646097.722,269186220.5,72383195.77,2474436.527,3999935.1769999997,Sospechoso
136860.4618,1054005.626,763495.8372,676436.2511,-542906.9474,5387051.61,443878.82987499,2453015.0209999997,16184313.98,-3245412.107912634,106858864.56770928,12963919.36,1766189.209,1770567.782,Sospechoso
2078171.9230000002,4330202.662,2779012.165,1430584.9309999999,-2773359.7819999997,19300062.67,157914.7247,1741449.301,4125989.3989999997,-2545920.346,91439363.05,84655409.24,15113218.086732317,14868478.28,Sospechoso
1961312.621,1899772.981,1212941.639,77839.77763,-5609209.607999999,17528636.02,397256.9198,9934704.597000001,2019172.674,-6327417.015,8109599.656,45343678.17,3188443.2139999997,3084022.131,Sospechoso
277326.6521,12190096.13,4719144.528940596,506986.2305,124721.3369,14981589.14,443878.82987499,3651735.984372101,17905620.61,-5040826.506,106858864.56770928,59229010.94,8205006.413,15167877.78,Sospechoso
740558.8593,2538179.995,1461500.886,521981.6141,-4250459.93,20028367.91,477823.5898,2903401.6180000002,9041948.351255577,-2739736.365,63371913.54,33994949.56,15113218.086732317,14175418.46,Sospechoso
449188.4569,9237263.143541662,720977.7967,1352859.1478094405,-95906.10399,14925744.45,203933.9616,1244733.097,9041948.351255577,-3397378.187,93532346.22,159304449.44020227,10495459.13,11156335.76,Sospechoso
474958.0051,801219.1908,4719144.528940596,493563.8079,-6860051.209,4557225.484,245382.3075,2864815.8389999997,10045995.19,-3110229.06,40375626.96,159304449.44020227,3896497.434,3050552.99,Sospechoso
611304.8415,5381276.432,5886102.665,1817725.4730000002,-1751852.9170674267,36037139.97,443878.82987499,2869121.372,10491196.39,-2926628.7630000003,111396274.6,159304449.44020227,15113218.086732317,22563938.02,Sospechoso
1210849.9440000001,7921178.57,4719144.528940596,1352859.1478094405,-1751852.9170674267,18410805.67,685248.4983,3651735.984372101,18793725.12,-2358011.4790000003,160793099.5,152039637.4,15113218.086732317,25799284.83,Sospechoso
1744163.1849734443,1156670.977,196741.7162,973018.6793,-8404721.617999999,6129997.512999999,443878.82987499,1310954.705,21085658.74,-1931752.54,106858864.56770928,21099631.64,3868959.83,14809397.148454411,Sospechoso
918970.1534,3940895.8430000003,1741061.374,1713971.5769999998,-2796784.461,16683976.74,208465.7176,3651735.984372101,9041948.351255577,-4157616.5710000005,94589222.35,81448947.63,7437927.24,6042287.106000001,Sospechoso
1178006.405,9237263.143541662,4842729.533,337813.2562,-7568549.654,12041586.76,999259.5111,5244497.666999999,9041948.351255577,-5796217.592,106858864.56770928,36342168.9,1699978.6430000002,3512360.15,Sospechoso
321237.3049,2711825.3710000003,123103.2357,475297.8846,-3800519.0919999997,7400272.031,291635.7834,5006230.03,12358073.69,-5088020.652,106858864.56770928,26022067.44,3264074.749,14809397.148454411,Sospechoso
1744163.1849734443,9237263.143541662,4719144.528940596,375082.5976,-4798884.318,14899761.06,220556.7609,3413732.817,7114934.182,-3868854.512,42743133.76,44101152.31,3264606.9039999996,14809397.148454411,Sospechoso
1744163.1849734443,2527949.995,11050532.44,1352859.1478094405,-4744564.386,39141231.27,305602.9683,7308129.433999999,7856685.09,-5052879.412,53543355.47,156060391.9,10632036.22,14082919.96,Sospechoso
212230.9681,3008848.88,4719144.528940596,3486805.2410000004,-1952509.36,23878609.08546595,340840.4466,2261058.027,9041948.351255577,-5564319.722,302389274.0,122215850.7,12165505.42,13296722.24,Sospechoso
322828.6028,3191941.075,495217.5738,436527.5623,-1369621.678,10148128.9,1026475.69,869226.1265,18375828.06,-2566069.1659999997,74624098.51,18051059.73,4532458.494,13966736.86,Sospechoso
6215324.706,4948300.348,915742.2356,1756957.006,-11521175.3,17052945.64,314106.7485,5638435.646000001,20509834.48,-3873848.933,207017738.8,87414786.45,3605657.729,9294796.578,Sospechoso
1744163.1849734443,158060.6343,1262119.876,415098.3086,-7184408.575,5513472.151000001,191508.9763,1231381.172,16521155.29,-3245412.107912634,36323416.74,16587546.81,1717653.5580000002,3151345.39,Sospechoso
1327721.765,4920476.896000001,1739408.461,770809.335,-1751852.9170674267,22485943.99,799300.6466,18497877.47,9041948.351255577,-7295041.291,138374721.3,66998506.05,3299357.022,2303859.403,Sospechoso
2312521.809,10883154.1,1491555.631,721508.1147,-3691857.958,41224429.48,483205.0435,3651735.984372101,11900645.75,-3574374.6010000003,106858864.56770928,159304449.44020227,16101192.42,16114215.84,Sospechoso
989478.7092,1958901.407,3776691.8239999996,521809.6214,-4409530.28,31818664.46,187153.2308,1892686.6940000001,11510916.29,-6281651.959,56075770.83,93772854.52,3170805.898,13276875.63,Sospechoso
964007.8371,11229805.08,529273.8593,295281.9097,-2446431.3880000003,19762164.73,443878.82987499,1953632.082,19885076.63,-3347412.061,106858864.56770928,22598069.44,11178932.25,14944191.91,Sospechoso
607904.7692,2668970.371,3335623.9510000004,1352859.1478094405,-318687.9198,18285686.46,193429.1018,5312034.517,9041948.351255577,-5825862.661,106858864.56770928,48667100.75,3740274.195,3835553.502,Sospechoso
207056.6574,3455338.441,321262.592,166847.6806,115876.1877,23878609.08546595,443878.82987499,300008.9747,10125234.57,-3681848.2389999996,106858864.56770928,17063642.06,7368128.238,14809397.148454411,Sospechoso
1400784.565,14754369.38,1966683.927,725979.8903,411804.7409,23878609.08546595,468878.7967,4846170.9860000005,13206871.5,-5798047.728999999,113172974.4,159304449.44020227,6938994.226,14809397.148454411,Sospechoso
858239.5627,997748.0198,4719144.528940596,1045325.0809999999,-4073951.8619999997,23062810.74,443878.82987499,3651735.984372101,4749856.655,-3245412.107912634,31128188.65,278449713.1,5056613.466,8520270.405,Sospechoso
2345812.0130000003,14067458.92,801002.457,275746.5519,-1751852.9170674267,23878609.08546595,443878.82987499,8640848.178,10042995.03,-6904903.397000001,69280047.88,156452250.5,9830360.037999999,10641504.45,Sospechoso
873925.9923,190946.8566,848554.4576,1352859.1478094405,-10133183.73,3784058.6969999997,139076.4126,4800853.688,9878171.73,-2587235.87,53717519.59,30477849.36,15113218.086732317,1653635.945,Sospechoso
1010828.4940000001,7671967.128,1607616.61,482029.8515,-824733.0812,20515169.57,645436.7601,3935616.8710000003,10205362.11,-3245412.107912634,106858864.56770928,66578741.59,11037864.39,14809397.148454411,Sospechoso
870848.9819,1948621.199,2328967.736,2041266.678,-3554037.133,7433203.533,443878.82987499,3575873.1210000003,11231842.04,-2211336.92,93653203.51,40804131.86,15113218.086732317,5792674.945,Sospechoso
1744163.1849734443,1795770.487,7640159.39,3081219.327,-3123082.587,19960333.42,359569.4987,9012327.019,7190839.746,-4419264.508,90546984.61,118556590.8,15113218.086732317,4679580.037,Sospechoso
1852415.416,5721789.1110000005,1596494.961,458186.4514,-6389315.232000001,24666791.01,663725.9153,3027992.396,18988501.19,-3054488.9930000002,149120021.2,26753774.87,12589704.58,13471919.07,Sospechoso
1643375.136,3137292.434,4719144.528940596,302349.0363,-2427199.136,27186661.98,941246.2263,3786814.3989999997,10138700.68,-3245412.107912634,44685797.51,31416836.08,9746699.431,12813382.78,Sospechoso
2364757.023,10971608.52,1418151.0790000001,1352859.1478094405,-6512385.977000001,45929202.44,1362537.81,16695984.74,19178820.95,-6706260.956,89634419.56,159300979.9,9753370.149,14809397.148454411,Sospechoso
396860.5491,9237263.143541662,1296106.219,1493523.2240000002,-3042712.039,20037170.85,443878.82987499,1464561.927,19348926.6,-3245412.107912634,106858864.56770928,93954632.32,21978213.08,15788921.29,Sospechoso
1744163.1849734443,9237263.143541662,4719144.528940596,692822.8749,-7621047.551,4613597.743,162749.0141,3651735.984372101,18807959.11,-4793619.717,87578664.46,17158126.05,1444770.9119999998,1294246.263,Sospechoso
315635.9681,9237263.143541662,212214.9228,552406.7355,650574.0507,12400185.03,301984.2344,6033903.855,14930651.21,-5453392.59,73109936.35,61637037.84,15113218.086732317,6289775.4629999995,Sospechoso
2778163.3389999997,7535972.11,3366293.96,848003.6362,-5861333.072000001,50292878.21,363615.37799999997,5761079.532000001,15724724.16,-3245412.107912634,156980739.6,85013438.0,20096586.63,19139011.46,Sospechoso
1744163.1849734443,2495655.824,38699190.51,4627328.98,-10951624.6,40053284.65,209397.2287,10781972.46,7797667.999,-5163642.073,108242578.2,1358995894.0,13801970.96,17967907.6,Sospechoso
6095769.342,9237263.143541662,54763807.13,2879053.863,-6336063.052,33911056.41,454577.8052,6188781.458,6715614.122,-4048257.8989999997,104771184.7,248365823.9,11599071.82,14998301.3,Sospechoso
336885.994,2791394.367,4719144.528940596,374210.82200000004,-4778451.063999999,33847328.84,638581.9222,1603603.429,27021651.29,-3245412.107912634,106858864.56770928,159304449.44020227,8792303.751,13186618.58,Sospechoso
1049263.497,9237263.143541662,4719144.528940596,1129263.041,-2609843.853,21066110.54,162402.7435,3641112.4910000004,9041948.351255577,-3245412.107912634,59270950.2,159304449.44020227,15113218.086732317,12165844.08,Sospechoso
